,x,y,type
c-2469,2453.53421301238,4842.37171986751,Proliferating cell
c-2470,2422.1441713964,4841.97583546929,Proliferating cell
c-2471,2486.64040810885,4842.08601742966,Proliferating cell
c-2472,2479.88142561476,4841.7717675142,Proliferating cell
c-2473,2524.97190157425,4842.00046733598,Proliferating cell
c-2474,2395.48674082905,4843.56912931178,Epithelial cell
c-2475,2474.93160833105,4843.32085861737,Proliferating cell
c-2476,2470.04580072965,4844.86583544552,Proliferating cell
c-2477,2435.73466566847,4846.32035189849,Proliferating cell
c-2478,2369.32199304602,4848.88690638636,Epithelial cell
c-2479,2423.88511683051,4847.22500030776,Proliferating cell
c-2480,2403.24912838711,4849.17869737455,Proliferating cell
c-2481,2467.49260102585,4849.68012128911,Proliferating cell
c-2482,2386.63646120867,4853.91859600673,Epithelial cell
c-2483,2395.64624131782,4851.0128654395,Epithelial cell
c-2484,2509.67215769542,4848.35150086367,Proliferating cell
c-2485,2377.56457204796,4850.66715806801,Proliferating cell
c-2486,2429.30568882402,4850.39315532133,Proliferating cell
c-2487,2412.98767946179,4851.6011328435,Proliferating cell
c-2488,2511.61929918452,4850.67110624061,Proliferating cell
c-2489,2525.02128827424,4852.00370475438,Proliferating cell
c-2490,2436.18827879153,4853.5371019322,Proliferating cell
c-2491,2449.23031524161,4856.24690739722,Proliferating cell
c-2492,2458.32695915007,4854.32254927853,Proliferating cell
c-2493,2518.88206439068,4855.54565983336,Proliferating cell
c-2494,2420.01478805311,4855.67318918342,Epithelial cell
c-2495,2468.1894517409,4857.24066338647,Proliferating cell
c-2496,2371.42307509706,4857.79115010231,Epithelial cell
c-2497,2404.03485725579,4857.9424201655,Epithelial cell
c-2498,2502.62611499418,4859.10183400366,Proliferating cell
c-2499,2394.72211837402,4858.85285710394,Epithelial cell
c-2500,2427.65947220528,4858.87634477547,Proliferating cell
c-2501,2473.67947222201,4858.88666072976,Proliferating cell
c-2502,2388.65042166538,4860.30499131548,Proliferating cell
c-2503,2434.89461921658,4860.3795566712,Proliferating cell
c-2504,2514.00737010897,4863.18286478857,Proliferating cell
c-2505,2370.01524121878,4864.64529821455,Epithelial cell
c-2506,2452.51748501114,4863.60465954537,Proliferating cell
c-2507,2395.92736160158,4863.53251568871,Proliferating cell
c-2508,2470.54623826245,4864.00710871542,Proliferating cell
c-2509,2468.30581703188,4865.46875877082,Proliferating cell
c-2510,2442.71807152417,4865.01875343923,Epithelial cell
c-2511,2421.55231280565,4865.12075085912,Epithelial cell
c-2512,2495.24830090402,4865.20130762009,Proliferating cell
c-2513,2416.72477146843,4866.01091358159,Proliferating cell
c-2514,2394.65629505461,4867.55186004991,Epithelial cell
c-2515,2428.15043369215,4867.29781740418,Epithelial cell
c-2516,2450.95203021493,4868.69790658468,Proliferating cell
c-2517,2381.25800516681,4868.75983741008,Epithelial cell
c-2518,2403.09869926981,4869.38827740956,Epithelial cell
c-2519,2426.86465101322,4871.40962503557,Epithelial cell
c-2520,2434.88973763517,4870.5580608775,Epithelial cell
c-2521,2369.11665061977,4872.86762245758,Epithelial cell
c-2522,2517.66636237494,4872.58383937754,Proliferating cell
c-2523,2447.69737490962,4873.92813477452,Proliferating cell
c-2524,2380.78034895928,4872.96387125392,Epithelial cell
c-2525,2414.17704766778,4872.75792136265,Epithelial cell
c-2526,2457.67973851209,4875.81756246006,Proliferating cell
c-2527,2439.50603161462,4876.03003116958,Epithelial cell
c-2528,2399.34226167482,4877.48539854649,Epithelial cell
c-2529,2414.29708111081,4875.55649377887,Epithelial cell
c-2530,2521.74240650116,4878.10533211455,Proliferating cell
c-2531,2479.85380034593,4876.27753145328,Proliferating cell
c-2532,2415.68395729088,4879.45386922535,Proliferating cell
c-2533,2391.08275346733,4881.81159354324,Epithelial cell
c-2534,2482.88724171341,4880.9949177527,Proliferating cell
c-2535,2445.54636940065,4882.69543827155,Epithelial cell
c-2536,2466.73517620342,4883.08086134887,Proliferating cell
c-2537,2381.41765032103,4883.71511455529,Epithelial cell
c-2538,2402.2792260376,4883.65169053603,Epithelial cell
c-2539,2510.44309974639,4888.26007384592,Proliferating cell
c-2540,2400.14619128221,4886.75243512611,Epithelial cell
c-2541,2373.44396869538,4886.40130652997,Epithelial cell
c-2542,2497.84501607215,4888.44354061814,Proliferating cell
c-2543,2429.71360699705,4887.33158828044,Epithelial cell
c-2544,2390.97340879761,4887.71017361852,Epithelial cell
c-2545,2475.50308000142,4888.52067062557,Proliferating cell
c-2546,2511.45825241163,4891.58481241835,Proliferating cell
c-2547,2465.90860367224,4890.11126038968,CD8 T-cell
c-2548,2373.24068052931,4892.62553165477,Epithelial cell
c-2549,2424.40812746537,4893.26432854015,Epithelial cell
c-2550,2397.47394255164,4892.86322374137,Epithelial cell
c-2551,2435.19897399188,4896.82560890209,Epithelial cell
c-2552,2425.20130560569,4897.20929805582,Epithelial cell
c-2553,2445.80333303837,4897.6921083467,Proliferating cell
c-2554,2495.96233030366,4900.15774842842,Epithelial cell
c-2555,2511.07675531202,4896.85545911735,Epithelial cell
c-2556,2392.59475602703,4896.87007942487,CD8 T-cell
c-2557,2407.29549536032,4899.79603199056,Epithelial cell
c-2558,2372.18345554424,4899.7584107089,Epithelial cell
c-2559,2423.24746760208,4903.20957093988,Epithelial cell
c-2560,2381.41316958009,4901.30810979232,Epithelial cell
c-2561,2387.86524688859,4905.5791788712,Epithelial cell
c-2562,2511.67268986126,4904.53186753923,Epithelial cell
c-2563,2459.74343628945,4903.9006239943,Fibroblast
c-2564,2517.25661679487,4906.18047975375,Proliferating cell
c-2565,2363.06467582405,4906.01729313743,Epithelial cell
c-2566,2402.30752614186,4908.79558377776,Epithelial cell
c-2567,2413.08241907711,4906.49763878365,Epithelial cell
c-2568,2373.6198998096,4915.43848394692,Epithelial cell
c-2569,2505.01433582206,4913.6791860108,Fibroblast
c-2570,2387.12747615534,4912.89726645106,Epithelial cell
c-2571,2384.20213152232,4916.61622742546,Epithelial cell
c-2572,2393.6576836064,4920.87525013645,Epithelial cell
c-2573,2362.41669686695,4922.13648843413,Epithelial cell
c-2574,2376.28544462769,4923.50364764655,Epithelial cell
c-2575,2382.83482978173,4924.81032451585,Epithelial cell
c-2576,2374.30559368112,4925.17030433015,Proliferating cell
c-2577,2514.69631563211,4926.16242721287,Epithelial cell
c-2578,2506.80595039726,4926.30538680877,CD8 T-cell
c-2579,2367.67449609215,4929.56454392039,Epithelial cell
c-2580,2510.31036738771,4941.72673937137,Proliferating cell
c-2581,2459.88543431085,4947.02074338713,Epithelial cell
c-2582,2448.16016686374,4947.42439609777,Fibroblast
c-2583,2450.56855229486,4949.04504316518,Proliferating cell
c-2584,2470.13090883364,4947.89672514192,Epithelial cell
c-2585,2481.17591441055,4950.31497068256,Proliferating cell
c-2586,2442.64250448186,4951.50733063465,Proliferating cell
c-2587,2463.99893679847,4952.72598201972,Proliferating cell
c-2588,2471.10172259168,4954.73441750403,Proliferating cell
c-2589,2436.69991274971,4955.99217121472,Epithelial cell
c-2590,2467.90162630267,4958.35465510152,Proliferating cell
c-2591,2474.82614360056,4959.06844518058,Proliferating cell
c-2592,2494.70084234823,4961.85015825449,Proliferating cell
c-2593,2483.33392191087,4962.60693084642,Proliferating cell
c-2594,2470.67767743405,4769.27900984386,Macrophage
c-2595,2514.14380453156,4766.90514626685,Proliferating cell
c-2596,2504.36381914462,4773.29855146519,Epithelial cell
c-2597,2452.98313771237,4777.40614081855,Proliferating cell
c-2598,2461.04927773202,4786.20476142695,Proliferating cell
c-2599,2425.6124846103,4786.01666349659,Proliferating cell
c-2600,2469.65630950047,4786.42036750675,Proliferating cell
c-2601,2503.80323086282,4785.97282136586,Proliferating cell
c-2602,2522.91776705248,4786.13308363988,Proliferating cell
c-2603,2456.85248579949,4789.70331063707,Proliferating cell
c-2604,2421.32403472272,4789.14156783583,Proliferating cell
c-2605,2482.50147215006,4792.09549888651,Proliferating cell
c-2606,2472.46601508573,4794.13397741826,Proliferating cell
c-2607,2426.08164314018,4792.66974829329,Proliferating cell
c-2608,2421.273003567,4793.89690081783,Proliferating cell
c-2609,2461.96588493044,4795.38978957734,Proliferating cell
c-2610,2430.0541165787,4795.67492399458,Proliferating cell
c-2611,2416.11228069022,4795.02198788312,Proliferating cell
c-2612,2459.68005727074,4799.88836746529,Proliferating cell
c-2613,2422.43400881297,4798.44677692389,Proliferating cell
c-2614,2415.75811758454,4800.60871059828,Proliferating cell
c-2615,2447.7640995936,4799.58991672019,Proliferating cell
c-2616,2425.55974382109,4801.18267596774,Proliferating cell
c-2617,2451.97306972176,4804.63978780635,Proliferating cell
c-2618,2485.1489857348,4805.27118082186,Proliferating cell
c-2619,2438.48882047721,4805.61408972386,Proliferating cell
c-2620,2410.24998087439,4806.02207081751,Proliferating cell
c-2621,2427.53036107281,4807.24838715997,Proliferating cell
c-2622,2479.36487297731,4807.1127404448,Proliferating cell
c-2623,2422.11494908365,4808.47879547568,Proliferating cell
c-2624,2443.71109253567,4809.56213942436,Proliferating cell
c-2625,2449.99399864022,4810.38590777771,Proliferating cell
c-2626,2501.88411073104,4810.37605060308,Proliferating cell
c-2627,2440.79182579552,4812.44382499134,Proliferating cell
c-2628,2448.50810606111,4814.31879458383,Proliferating cell
c-2629,2481.52884200093,4813.75302093678,Proliferating cell
c-2630,2409.85993431133,4817.18404583847,Proliferating cell
c-2631,2455.37835005563,4817.19300186964,Proliferating cell
c-2632,2465.32333095041,4819.9488335287,Proliferating cell
c-2633,2437.54860975266,4818.54627052363,Proliferating cell
c-2634,2501.14534337758,4818.76064611708,Proliferating cell
c-2635,2481.88475761594,4820.31260853506,Proliferating cell
c-2636,2449.14893447344,4821.07686259413,Proliferating cell
c-2637,2422.19096810424,4821.2432530001,Proliferating cell
c-2638,2457.17531017848,4823.18196472283,Proliferating cell
c-2639,2432.00301160313,4822.78201162514,Proliferating cell
c-2640,2493.67589698227,4822.2041588865,Proliferating cell
c-2641,2480.95420038063,4826.81828169402,Proliferating cell
c-2642,2373.76687618005,4831.64152281279,Epithelial cell
c-2643,2459.17462788894,4832.61641478272,Proliferating cell
c-2644,2405.72735747633,4832.18214085212,Proliferating cell
c-2645,2420.35461680536,4833.67092181654,Proliferating cell
c-2646,2487.09193986384,4833.42953584093,Proliferating cell
c-2647,2433.48551963712,4835.04184230933,Proliferating cell
c-2648,2491.28459471012,4837.30977206574,Proliferating cell
c-2649,2440.96299180588,4842.39576346377,Proliferating cell
c-2650,2445.1237730575,4839.89132383156,Proliferating cell
c-2651,2468.04055011577,4840.3070127582,Proliferating cell
c-2652,2512.09680781061,4842.4439032518,CD8 T-cell
c-2653,2463.43922412333,4843.66519623784,Proliferating cell
c-2654,2383.56895552887,4845.4741847193,Epithelial cell
c-2655,2448.8053190396,4847.66356854769,Proliferating cell
c-2656,2459.0757698173,4848.79274812622,Proliferating cell
c-2657,2475.8694812425,4849.52167102194,Proliferating cell
c-2658,2362.32830784346,4851.95995825674,Epithelial cell
c-2659,2426.9408548211,4854.22591654583,Proliferating cell
c-2660,2375.84189517631,4856.37751180215,Epithelial cell
c-2661,2413.11243443084,4857.90729155423,Proliferating cell
c-2662,2462.64700771936,4857.65325641443,Proliferating cell
c-2663,2487.66965823043,4859.84342490939,Proliferating cell
c-2664,2423.09934918998,4861.39785213402,Epithelial cell
c-2665,2493.08073085011,4862.26874989097,Proliferating cell
c-2666,2475.32010007803,4863.50077894732,Proliferating cell
c-2667,2377.77396046281,4863.57665152266,Epithelial cell
c-2668,2406.65557792453,4864.71954216533,Epithelial cell
c-2669,2432.42280384495,4864.76899100895,Proliferating cell
c-2670,2521.85752083291,4866.86510611077,Proliferating cell
c-2671,2386.87839848559,4865.64271893309,Epithelial cell
c-2672,2463.40957591421,4869.95184085755,Proliferating cell
c-2673,2411.28982748363,4868.52429714909,Epithelial cell
c-2674,2440.28628085416,4868.76733869503,Proliferating cell
c-2675,2499.0048190667,4870.3161980864,Proliferating cell
c-2676,2506.49445074716,4871.38120537476,Proliferating cell
c-2677,2481.72993583135,4871.89153704495,Proliferating cell
c-2678,2398.20735830948,4872.07938619967,Epithelial cell
c-2679,2405.97725335096,4874.85929925463,Epithelial cell
c-2680,2389.18963909654,4874.91123985065,Epithelial cell
c-2681,2422.73347277289,4875.23596275091,Epithelial cell
c-2682,2467.59546631424,4877.39307405498,Proliferating cell
c-2683,2453.0745105485,4878.60256836878,Proliferating cell
c-2684,2432.80293599176,4879.62478392446,Epithelial cell
c-2685,2381.74809309901,4878.21192775289,Epithelial cell
c-2686,2371.69054293679,4879.22231131864,Epithelial cell
c-2687,2395.10652849254,4879.56388508329,Epithelial cell
c-2688,2480.51657654269,4883.65127306599,Proliferating cell
c-2689,2425.37141721606,4881.28128281828,Epithelial cell
c-2690,2407.53812043263,4881.92118755717,Proliferating cell
c-2691,2494.25945434663,4883.20006160182,Proliferating cell
c-2692,2488.06125453359,4884.24244035052,CD8 T-cell
c-2693,2416.2445137668,4884.97159128608,Epithelial cell
c-2694,2454.44230087923,4884.45507527046,Proliferating cell
c-2695,2461.61986931374,4884.8511169152,Proliferating cell
c-2696,2362.26517506381,4886.37338091047,Epithelial cell
c-2697,2423.22918775367,4887.01563910907,Epithelial cell
c-2698,2452.64440045796,4887.70568615302,Proliferating cell
c-2699,2439.35203230091,4890.28984690413,Proliferating cell
c-2700,2385.45115902519,4891.04821096898,Epithelial cell
c-2701,2520.59247574903,4890.29214263838,Epithelial cell
c-2702,2363.64914632493,4890.74425540802,Epithelial cell
c-2703,2413.86076617389,4894.33323588758,Epithelial cell
c-2704,2452.04345170381,4893.75276503773,Epithelial cell
c-2705,2380.90363216393,4897.06264133094,Epithelial cell
c-2706,2525.5983299154,4898.9578948053,Epithelial cell
c-2707,2400.62778747674,4901.27370914815,Epithelial cell
c-2708,2367.41502680997,4903.06331991315,Epithelial cell
c-2709,2474.12616948341,4902.60163211621,Fibroblast
c-2710,2519.34770785794,4910.88271077272,Proliferating cell
c-2711,2413.58741187057,4910.28241919461,Epithelial cell
c-2712,2379.45039347651,4911.55764886777,Epithelial cell
c-2713,2521.60412895759,4915.78203749482,Proliferating cell
c-2714,2436.71935456569,4916.44469670018,CD8 T-cell
c-2715,2412.53486683168,4918.53975168404,Fibroblast
c-2716,2464.30892731632,4921.56383222827,Fibroblast
c-2717,2469.53587483897,4926.12371854352,Fibroblast
c-2718,2427.26653368322,4925.51851781791,Macrophage
c-2719,2500.38081698818,4929.21088069625,Macrophage
c-2720,2443.54077308009,4928.78379955151,Fibroblast
c-2721,2519.61127815451,4933.73466306146,Proliferating cell
c-2722,2440.20377645826,4935.35921018793,Fibroblast
c-2723,2504.15296636335,4939.32685306284,Fibroblast
c-2724,2520.823369852,4940.18386182734,Proliferating cell
c-2725,2365.82581210422,4940.43022995777,Macrophage
c-2726,2434.20075263818,4944.13747790311,Fibroblast
c-2727,2405.71507684308,4944.69638967316,Fibroblast
c-2728,2440.90758256282,4945.65532328224,Fibroblast
c-2729,2513.07427023934,4946.57523367495,Proliferating cell
c-2730,2526.03547450516,4946.25741709327,Epithelial cell
c-2731,2404.4449592345,4950.71067207652,Fibroblast
c-2732,2503.14253031015,4952.28593052184,Fibroblast
c-2733,2519.8955671462,4955.01007630702,Proliferating cell
c-2734,2451.85652417946,4955.08876700767,Proliferating cell
c-2735,2365.92478476342,4957.69091104644,Fibroblast
c-2736,2457.85096538021,4957.38491057884,Proliferating cell
c-2737,2445.4700507892,4956.55348806799,Proliferating cell
c-2738,2462.81196855934,4959.61046979858,Proliferating cell
c-2739,2417.64960936951,4960.1653621167,Fibroblast
c-2740,2421.88202421041,4963.13785543756,Fibroblast
c-2741,2431.77375056194,4962.05373708221,Proliferating cell
c-2742,2469.83544447649,4963.97720005138,Proliferating cell
c-2743,2449.66670734424,4963.57083975238,Proliferating cell
c-2744,2447.0108412333,4959.98190279641,Proliferating cell
c-2745,2439.86880487952,4960.6775401914,Proliferating cell
c-2746,2721.45664904149,4961.85978123334,Proliferating cell
c-2747,2712.83716389445,4961.74807859338,Proliferating cell
c-2748,2667.90919556428,4761.21355109103,Proliferating cell
c-2749,2724.52282465235,4762.69346685142,Proliferating cell
c-2750,2742.13717467932,4762.82222042388,Proliferating cell
c-2751,2682.47100460448,4762.43827158661,Proliferating cell
c-2752,2593.17259551758,4766.50378918246,Proliferating cell
c-2753,2635.67790848497,4763.90400394935,Proliferating cell
c-2754,2731.58478757298,4767.1906903782,Proliferating cell
c-2755,2582.90255162834,4768.29890865128,Epithelial cell
c-2756,2643.79755646892,4767.92062095838,Proliferating cell
c-2757,2673.80818343443,4768.23033221683,Macrophage
c-2758,2655.86603456741,4766.67752827082,Proliferating cell
c-2759,2697.54103519385,4766.23561487058,Macrophage
c-2760,2759.45237140719,4771.81142396511,Proliferating cell
c-2761,2596.47332458149,4770.93065855762,Proliferating cell
c-2762,2743.86605105137,4773.78216332447,Proliferating cell
c-2763,2565.72381826694,4770.42779976865,Proliferating cell
c-2764,2680.38316513903,4771.34779099859,Fibroblast
c-2765,2652.02501131644,4769.16323024252,Proliferating cell
c-2766,2573.6031750497,4771.94785567084,Proliferating cell
c-2767,2598.20693068753,4773.55497548837,Proliferating cell
c-2768,2646.65044228779,4776.09344581425,Proliferating cell
c-2769,2609.0591477104,4776.0690738471,Proliferating cell
c-2770,2615.53575766551,4779.32778422094,Proliferating cell
c-2771,2629.06745717741,4776.77458521057,Fibroblast
c-2772,2619.06970239154,4777.55538455093,Epithelial cell
c-2773,2586.12368780325,4780.58746171741,Proliferating cell
c-2774,2678.30495302692,4777.80333362438,Proliferating cell
c-2775,2579.2062514984,4779.90779332116,Proliferating cell
c-2776,2593.44819205437,4779.86767504916,Proliferating cell
c-2777,2611.24117631727,4781.08633404815,Proliferating cell
c-2778,2692.16170116934,4785.17035446074,Proliferating cell
c-2779,2574.5757342431,4784.00213740997,Epithelial cell
c-2780,2567.61936354647,4786.1968597358,Proliferating cell
c-2781,2656.80764674863,4781.13698610838,Proliferating cell
c-2782,2563.60055553035,4785.09683183514,Proliferating cell
c-2783,2600.85651867437,4783.80880023324,Proliferating cell
c-2784,2592.34269832706,4784.55962035355,Proliferating cell
c-2785,2603.6439826083,4786.89106425436,Proliferating cell
c-2786,2632.99978090479,4784.97261016976,Fibroblast
c-2787,2607.11514992733,4787.54207004611,Proliferating cell
c-2788,2621.33351703504,4786.46980911445,Proliferating cell
c-2789,2693.56787665993,4790.57347707894,Proliferating cell
c-2790,2697.92319649094,4793.41601604072,Proliferating cell
c-2791,2578.64603516719,4790.552989133,Proliferating cell
c-2792,2587.78988650592,4792.10973514967,Proliferating cell
c-2793,2715.44943073337,4790.39606769934,Proliferating cell
c-2794,2580.34473521212,4795.24692124058,Proliferating cell
c-2795,2628.76626047209,4791.81416678926,CD8 T-cell
c-2796,2571.48665521343,4796.29042992857,Epithelial cell
c-2797,2636.00762512772,4793.94161136833,Fibroblast
c-2798,2617.06827939109,4798.36806051948,Proliferating cell
c-2799,2650.59373342741,4795.796714333,Proliferating cell
c-2800,2626.62741512282,4795.657459426,CD8 T-cell
c-2801,2600.86593634651,4796.05227252838,Proliferating cell
c-2802,2725.12405636542,4799.08345719132,Proliferating cell
c-2803,2758.86172241183,4796.05618970527,CD8 T-cell
c-2804,2642.54715423929,4796.14707521842,Proliferating cell
c-2805,2713.5539232537,4799.13439048088,Proliferating cell
c-2806,2632.92819316133,4796.73778998723,Monocytes
c-2807,2739.96726065633,4798.88130994404,Proliferating cell
c-2808,2622.40651946405,4800.13093581371,Proliferating cell
c-2809,2688.29606589208,4798.8146110178,Proliferating cell
c-2810,2748.27025646426,4801.69063133644,Proliferating cell
c-2811,2641.31877128983,4801.67353601637,CD8 T-cell
c-2812,2705.14856327548,4803.06406280545,Proliferating cell
c-2813,2634.54851887664,4803.74432611407,Macrophage
c-2814,2586.8486703592,4801.22340481196,Proliferating cell
c-2815,2578.38396271691,4802.14573405776,Proliferating cell
c-2816,2649.83251700942,4801.81897057083,Macrophage
c-2817,2567.50555746774,4805.67445580608,Proliferating cell
c-2818,2626.53078924068,4802.00993879,Proliferating cell
c-2819,2761.28122586062,4804.53216720372,Proliferating cell
c-2820,2688.60527249491,4802.7123011193,Proliferating cell
c-2821,2591.91772124098,4810.00403025282,Proliferating cell
c-2822,2732.44937763342,4808.49155820079,Proliferating cell
c-2823,2596.7528543013,4804.26490618519,Proliferating cell
c-2824,2698.17425541314,4804.05884095101,Proliferating cell
c-2825,2623.7892766478,4807.38838450593,CD8 T-cell
c-2826,2654.72546057565,4811.37138510538,Fibroblast
c-2827,2681.54562578746,4807.01958560316,Proliferating cell
c-2828,2645.90996935082,4807.55536269633,Macrophage
c-2829,2586.82979024907,4809.0869077457,Epithelial cell
c-2830,2611.54550225668,4808.60541083039,Proliferating cell
c-2831,2661.2220485107,4808.4173476217,Fibroblast
c-2832,2600.61216074865,4813.26083525471,Proliferating cell
c-2833,2631.60740495366,4808.02285209032,Proliferating cell
c-2834,2596.93050088098,4810.82297331987,Proliferating cell
c-2835,2693.03516091202,4809.7870844457,Proliferating cell
c-2836,2676.41341960812,4813.7173867283,Proliferating cell
c-2837,2666.05899618011,4811.97029829253,Fibroblast
c-2838,2757.94319341474,4813.71103023251,Proliferating cell
c-2839,2699.85174703881,4813.40326192966,Proliferating cell
c-2840,2619.48887698371,4814.80509426765,Proliferating cell
c-2841,2631.54218972593,4813.61227342992,Proliferating cell
c-2842,2579.8015126162,4821.13390894979,Proliferating cell
c-2843,2623.60783528656,4823.30722982033,Proliferating cell
c-2844,2587.75980629844,4816.41017112253,Proliferating cell
c-2845,2605.55099420418,4820.37804128129,Proliferating cell
c-2846,2650.5538378933,4817.83658148973,Proliferating cell
c-2847,2630.4352060903,4822.90870225514,Proliferating cell
c-2848,2614.31165160776,4818.00954433544,Proliferating cell
c-2849,2702.58304848656,4821.25974681987,Proliferating cell
c-2850,2734.36784955167,4823.38169327902,Proliferating cell
c-2851,2670.60084393699,4820.78794286675,Fibroblast
c-2852,2681.246566934,4821.06531296753,Proliferating cell
c-2853,2688.383028511,4821.17590078805,Proliferating cell
c-2854,2569.71285322642,4826.19486305297,Epithelial cell
c-2855,2591.92026598129,4824.08713795312,Monocytes
c-2856,2708.95183235417,4823.88725706437,Proliferating cell
c-2857,2610.33443569129,4822.36688953113,Proliferating cell
c-2858,2601.14015043456,4825.93968123403,Proliferating cell
c-2859,2647.98901775774,4825.9579697808,Proliferating cell
c-2860,2660.41686573008,4823.50884587464,Proliferating cell
c-2861,2690.42553444705,4827.9443730418,Fibroblast
c-2862,2657.92345357267,4826.15762084773,CD8 T-cell
c-2863,2674.52439231977,4824.82752364427,Fibroblast
c-2864,2712.43037080714,4826.69921719579,Proliferating cell
c-2865,2617.00096060138,4828.81329295949,Proliferating cell
c-2866,2721.9908892036,4826.31511316398,Proliferating cell
c-2867,2582.48113307471,4829.4679021371,Proliferating cell
c-2868,2683.26403559536,4827.38387773675,Fibroblast
c-2869,2699.85474111142,4830.21878754279,CD8 T-cell
c-2870,2663.73577819876,4827.27082365159,Proliferating cell
c-2871,2637.443828662,4829.07848941557,Proliferating cell
c-2872,2676.29762055897,4830.56048680225,Fibroblast
c-2873,2647.53528896712,4832.81641517234,Proliferating cell
c-2874,2589.8437034009,4834.54115111382,Proliferating cell
c-2875,2724.00551742177,4833.41047547946,Proliferating cell
c-2876,2629.65406531415,4834.11269908408,Proliferating cell
c-2877,2637.28256848192,4833.40781546466,Proliferating cell
c-2878,2654.07086205375,4834.69232295194,Proliferating cell
c-2879,2733.43837107026,4835.57601291772,Proliferating cell
c-2880,2573.91567461399,4834.51875536595,Epithelial cell
c-2881,2704.82922371922,4834.94995640166,Proliferating cell
c-2882,2563.41292276868,4833.20761479094,Proliferating cell
c-2883,2666.19704622254,4834.28145596363,CD8 T-cell
c-2884,2690.93135862134,4835.03136878454,Fibroblast
c-2885,2686.83726133784,4838.1976034143,CD8 T-cell
c-2886,2762.18908066435,4837.86177632922,Proliferating cell
c-2887,2596.12382689605,4839.46366132833,Proliferating cell
c-2888,2717.32918047904,4837.35504286094,Proliferating cell
c-2889,2641.81860888491,4838.84568999369,Proliferating cell
c-2890,2697.45973186138,4838.20212992142,Fibroblast
c-2891,2708.53894188007,4840.11623521122,Proliferating cell
c-2892,2633.67761370223,4838.56250231202,Proliferating cell
c-2893,2669.5645324783,4838.274704964,CD8 T-cell
c-2894,2606.62097442669,4841.61563339308,Proliferating cell
c-2895,2580.66363132206,4838.23136913247,Proliferating cell
c-2896,2661.30254951423,4843.83040297502,Proliferating cell
c-2897,2714.9978433046,4841.05627337328,Proliferating cell
c-2898,2729.41188790135,4838.95428739307,Proliferating cell
c-2899,2727.91753598445,4842.04578381474,Proliferating cell
c-2900,2746.44427074991,4840.87112073703,Proliferating cell
c-2901,2582.52396274165,4842.85163124984,Proliferating cell
c-2902,2655.33833707439,4841.69823311671,Proliferating cell
c-2903,2656.52727690001,4846.06140793518,Proliferating cell
c-2904,2735.33746780827,4842.91962567781,Proliferating cell
c-2905,2568.70109731024,4842.09583421267,Proliferating cell
c-2906,2577.00955055339,4845.41573421493,Epithelial cell
c-2907,2628.30119415462,4842.23310922842,Proliferating cell
c-2908,2650.05260191954,4845.26067030968,Proliferating cell
c-2909,2670.88744276989,4842.87276691965,Proliferating cell
c-2910,2589.51075881245,4843.1741582069,Epithelial cell
c-2911,2595.47299415781,4847.1844761216,Proliferating cell
c-2912,2635.44437400805,4843.30399365911,Proliferating cell
c-2913,2624.64168937661,4847.67472964797,Proliferating cell
c-2914,2670.59070336959,4848.3985728658,Proliferating cell
c-2915,2674.37726231991,4849.86333372375,Proliferating cell
c-2916,2733.70441984939,4846.30180334418,Proliferating cell
c-2917,2757.36752363835,4847.25162518757,Proliferating cell
c-2918,2586.49374434442,4849.37766864191,Proliferating cell
c-2919,2749.98642474069,4847.00698552677,Proliferating cell
c-2920,2569.40169593501,4850.41743943132,Proliferating cell
c-2921,2725.82300157049,4848.12560107736,Proliferating cell
c-2922,2638.25328379834,4850.66556119513,Proliferating cell
c-2923,2601.98473006119,4849.51697360643,Proliferating cell
c-2924,2651.94348690881,4850.97065425532,Proliferating cell
c-2925,2747.55209008637,4849.98518821355,Proliferating cell
c-2926,2736.23556009717,4851.24514499538,Proliferating cell
c-2927,2669.40576141875,4852.9067528348,Proliferating cell
c-2928,2691.71220272261,4852.56324453848,Fibroblast
c-2929,2576.67564822458,4855.61262141311,Proliferating cell
c-2930,2720.15735815197,4854.33217544335,Proliferating cell
c-2931,2587.9319441431,4858.20922839832,Proliferating cell
c-2932,2615.0770867597,4860.69025104434,Proliferating cell
c-2933,2755.9090654388,4853.7837794257,Proliferating cell
c-2934,2593.76553658822,4859.49247375556,Proliferating cell
c-2935,2602.985811784,4854.37340756281,Proliferating cell
c-2936,2623.78220002874,4856.442772938,Proliferating cell
c-2937,2677.73573077199,4855.89392332464,Macrophage
c-2938,2744.05998332106,4857.07463380508,Proliferating cell
c-2939,2584.31659532098,4857.87267507412,Proliferating cell
c-2940,2640.53050054283,4858.11698199007,Proliferating cell
c-2941,2653.27244371938,4858.8733002843,CD8 T-cell
c-2942,2687.51943064278,4857.93512035264,Macrophage
c-2943,2735.28210694903,4861.83747741393,Proliferating cell
c-2944,2752.33522561065,4860.72533046207,Proliferating cell
c-2945,2757.30986956984,4858.15650443172,Proliferating cell
c-2946,2630.41427668798,4861.41555154637,Proliferating cell
c-2947,2681.5793164752,4859.14455094705,Macrophage
c-2948,2599.90813551293,4862.45025680575,Proliferating cell
c-2949,2642.2113278438,4862.34691145063,Proliferating cell
c-2950,2671.77965097119,4857.33965881279,Proliferating cell
c-2951,2720.09528852028,4861.67437239085,Proliferating cell
c-2952,2668.00642651411,4862.42138862519,Proliferating cell
