,key,pos,neg
13523,CALCB,ADRB3,FN1
13524,CALCB,ADRB3,LGALS1
13525,CALCB,ADRB3,COL1A1
13526,CALCB,ADRB3,VEGFC
13527,CALCB,ADRB3,SEMA4B
13528,CALCB,ADRB3,AGRP
13529,CALCB,ADRB3,LY6G5C
13530,CALCB,ADRB3,PTGS2
13531,CALCB,ADRB3,AREG
13532,CALCB,ADRB3,LAMA2
13533,CALCB,ADRB3,IL1F10
13534,CALCB,ADRB3,SLIT2
13535,CALCB,ADRB3,DLL4
13536,CALCB,ADRB3,BMP4
13537,CALCB,ADRB3,PTDSS1
13538,CALCB,ADRB3,PROK1
13539,CALCB,ADRB3,SEMA4A
13540,CALCB,ADRB3,NCAM1
13541,CALCB,ADRB3,IGFL1
13542,CALCB,ADRB3,CSF1
13543,CALCB,ADRB3,SCT
13544,CALCB,ADRB3,LILRB4
13545,CALCB,ADRB3,L1CAM
13546,CALCB,ADRB3,PROS1
13547,CALCB,ADRB3,DUSP18
13548,CALCB,ADRB3,IL31
13549,CALCB,ADRB3,SHP1
13550,CALCB,ADRB3,CCL17
13551,CALCB,ADRB3,NID2
13552,CALCB,ADRB3,GCG
13553,CALCB,ADRB3,NPFF
13554,CALCB,ADRB3,NMU
13555,CALCB,ADRB3,IFNA14
13556,CALCB,ADRB3,CXCL2
13557,CALCB,ADRB3,APOC1
13558,CALCB,ADRB3,PIK3CD-AS1
13559,CALCB,ADRB3,C3
13560,CALCB,ADRB3,FGF1
13561,CALCB,ADRB3,CCL25
13562,CALCB,ADRB3,CD22
13563,CALCB,ADRB3,F11
13564,CALCB,ADRB3,NTF3
13565,CALCB,ADRB3,SPINK1
13566,CALCB,ADRB3,CCL19
13567,CALCB,ADRB3,MST1
13568,CALCB,ADRB3,PDGFC
13569,CALCB,ADRB3,PLAU
13570,CALCB,ADRB3,HLA-F
13571,CALCB,ADRB3,GNAS
13572,CALCB,ADRB3,SERPINA7
13573,CALCB,ADRB3,HBEGF
13574,CALCB,ADRB3,TAC4
13575,CALCB,ADRB3,NLGN3
13576,CALCB,ADRB3,TNFSF10
13577,CALCB,ADRB3,RARRES2
13578,CALCB,ADRB3,CTGF
13579,CALCB,ADRB3,ANGPT2
13580,CALCB,ADRB3,SHANK1
13581,CALCB,ADRB3,CSF3
13582,CALCB,ADRB3,EFNA3
13583,CALCB,ADRB3,FARP2
13584,CALCB,ADRB3,CCL14
13585,CALCB,ADRB3,FGF4
13586,CALCB,ADRB3,GDF1
13587,CALCB,ADRB3,LAMB2
13588,CALCB,ADRB3,REN
13589,CALCB,ADRB3,LTA
13590,CALCB,ADRB3,INHBB
13591,CALCB,ADRB3,NTNG1
13592,CALCB,ADRB3,GDF9
13593,CALCB,ADRB3,CD55
13594,CALCB,ADRB3,NPS
13595,CALCB,ADRB3,GDF5
13596,CALCB,ADRB3,PSEN1
13597,CALCB,ADRB3,HEBP1
13598,CALCB,ADRB3,INHBA
13599,CALCB,ADRB3,ANGPT1
13600,CALCB,ADRB3,SPINT1
13601,CALCB,ADRB3,NRTN
13602,CALCB,ADRB3,CLEC2B
13603,CALCB,ADRB3,DHH
13604,CALCB,ADRB3,CLEC2A
13605,CALCB,ADRB3,AGRN
13606,CALCB,ADRB3,OXT
13607,CALCB,ADRB3,LTF
13608,CALCB,ADRB3,BMP7
13609,CALCB,ADRB3,HSPA1A
13610,CALCB,ADRB3,ICAM3
13611,CALCB,ADRB3,NLGN1
13612,CALCB,ADRB3,ITIH2
13613,CALCB,ADRB3,NDP
13614,CALCB,ADRB3,THBS1
13615,CALCB,ADRB3,NID1
13616,CALCB,ADRB3,SHH
13617,CALCB,ADRB3,BTLA
13618,CALCB,ADRB3,MDK
13619,CALCB,ADRB3,OSM
13620,CALCB,ADRB3,SEMA3A
13621,CALCB,ADRB3,PYY
13622,CALCB,ADRB3,PECAM1
13623,CALCB,ADRB3,HAS2
13624,CALCB,ADRB3,ARTN
13625,CALCB,ADRB3,CALM1
13626,CALCB,ADRB3,C4B
13627,CALCB,ADRB3,CD5L
13628,CALCB,ADRB3,CALM2
13629,CALCB,ADRB3,WNT7A
13630,CALCB,ADRB3,EFNB1
13631,CALCB,ADRB3,GDF2
13632,CALCB,ADRB3,ACTR2
13633,CALCB,ADRB3,OMG
13634,CALCB,ADRB3,CALR
13635,CALCB,ADRB3,PDYN
13636,CALCB,ADRB3,CD52
13637,CALCB,ADRB3,SEMA3C
13638,CALCB,ADRB3,ARF1
13639,CALCB,ADRB3,DCN
13640,CALCB,ADRB3,PDGFA
13641,CALCB,ADRB3,GHRH
13642,CALCB,ADRB3,APOE
13643,CALCB,ADRB3,NPPC
13644,CALCB,ADRB3,GUCA2A
13645,CALCB,ADRB3,F8
13646,CALCB,ADRB3,CD14
13647,CALCB,ADRB3,ICAM4
13648,CALCB,ADRB3,SEMA4D
13649,CALCB,ADRB3,NTN4
13650,CALCB,ADRB3,EFNB2
13651,CALCB,ADRB3,EFNA4
13652,CALCB,ADRB3,INSL5
13653,CALCB,ADRB3,CNTN2
13654,CALCB,ADRB3,CCK
13655,CALCB,ADRB3,ZG16B
13656,CALCB,ADRB3,ADAM12
13657,CALCB,ADRB3,ANGPTL3
13658,CALCB,ADRB3,NPNT
13659,CALCB,ADRB3,APOB
13660,CALCB,ADRB3,FSHB
13661,CALCB,ADRB3,AGT
13662,CALCB,ADRB3,CTHRC1
13663,CALCB,ADRB3,CCL23
13664,CALCB,ADRB3,LYPD3
13665,CALCB,ADRB3,CDH1
13666,CALCB,ADRB3,ECM1
13667,CALCB,ADRB3,IL8
13668,CALCB,ADRB3,CGN
13669,CALCB,ADRB3,APLN
13670,CALCB,ADRB3,IL10
13671,CALCB,ADRB3,IL11
13672,CALCB,ADRB3,JAG1
13673,CALCB,ADRB3,IL4
13674,CALCB,ADRB3,AVP
13675,CALCB,ADRB3,HRAS
13676,CALCB,ADRB3,DKK2
13677,CALCB,ADRB3,SPP1
13678,CALCB,ADRB3,LAMA5
13679,CALCB,ADRB3,CORT
13680,CALCB,ADRB3,CXCL11
13681,CALCB,ADRB3,GPC3
13682,CALCB,ADRB3,CCL5
13683,CALCB,ADRB3,GDNF
13684,CALCB,ADRB3,CD70
13685,CALCB,ADRB3,MMP7
13686,CALCB,ADRB3,IL36A
13687,CALCB,ADRB3,LGALS3BP
13688,CALCB,ADRB3,ADAM2
13689,CALCB,ADRB3,PGF
13690,CALCB,ADRB3,PON2
13691,CALCB,ADRB3,FBN1
13692,CALCB,ADRB3,HDC
13693,CALCB,ADRB3,IL9
13694,CALCB,ADRB3,AANAT
13695,CALCB,ADRB3,GIP
13696,CALCB,ADRB3,IFNA6
13697,CALCB,ADRB3,IL22
13698,CALCB,ADRB3,HMGB1
13699,CALCB,ADRB3,SAA1
13700,CALCB,ADRB3,CD36
13701,CALCB,ADRB3,SELPLG
13702,CALCB,ADRB3,ANXA1
13703,CALCB,ADRB3,S100A8
13704,CALCB,ADRB3,ICAM1
13705,CALCB,ADRB3,SERPING1
13706,CALCB,ADRB3,LRP1B
13707,CALCB,ADRB3,ADCYAP1
13708,CALCB,ADRB3,RLN2
13709,CALCB,ADRB3,POMC
13710,CALCB,ADRB3,PNOC
13711,CALCB,ADRB3,KLRB1
13712,CALCB,ADRB3,LIF
13713,CALCB,ADRB3,NECTIN3
13714,CALCB,ADRB3,WNT5A
13715,CALCB,ADRB3,NTNG2
13716,CALCB,ADRB3,IL36G
13717,CALCB,ADRB3,ITGB3BP
13718,CALCB,ADRB3,FST
13719,CALCB,ADRB3,WNT2
13720,CALCB,ADRB3,IAPP
13721,CALCB,ADRB3,BTC
13722,CALCB,ADRB3,EFNB3
13723,CALCB,ADRB3,COL1A2
13724,CALCB,ADRB3,GHRL
13725,CALCB,ADRB3,CP
13726,CALCB,ADRB3,COL6A1
13727,CALCB,ADRB3,TNFSF12
13728,CALCB,ADRB3,CD1D
13729,CALCB,ADRB3,LAMA1
13730,CALCB,ADRB3,QRFP
13731,CALCB,ADRB3,TNFSF9
13732,CALCB,ADRB3,NTN1
13733,CALCB,ADRB3,TNFSF8
13734,CALCB,ADRB3,NPY
13735,CALCB,ADRB3,BGN
13736,CALCB,ADRB3,CCL16
13737,CALCB,ADRB3,HSP90B1
13738,CALCB,ADRB3,COL4A2
13739,CALCB,ADRB3,NLGN2
13740,CALCB,ADRB3,EBI3
13741,CALCB,ADRB3,FGF23
13742,CALCB,ADRB3,IL17A
13743,CALCB,ADRB3,F10
13744,CALCB,ADRB3,ADAM15
13745,CALCB,ADRB3,PTHLH
13746,CALCB,ADRB3,WNT1
13747,CALCB,ADRB3,IL12A
13748,CALCB,ADRB3,CEACAM5
13749,CALCB,ADRB3,CCL11
13750,CALCB,ADRB3,FGF19
13751,CALCB,ADRB3,RSPO2
13752,CALCB,ADRB3,EDA
13753,CALCB,ADRB3,KNG1
13754,CALCB,ADRB3,GPI
13755,CALCB,ADRB3,COL2A1
13756,CALCB,ADRB3,C4A
13757,CALCB,ADRB3,RPS27A
13758,CALCB,ADRB3,TCN2
13759,CALCB,ADRB3,LTBP3
13760,CALCB,ADRB3,GZMB
13761,CALCB,ADRB3,GNB3
13762,CALCB,ADRB3,INHA
13763,CALCB,ADRB3,COL18A1
13764,CALCB,ADRB3,IGFBP4
13765,CALCB,ADRB3,NGF
13766,CALCB,ADRB3,LRPAP1
13767,CALCB,ADRB3,TNF
13768,CALCB,ADRB3,RSPO1
13769,CALCB,ADRB3,HLA-A
13770,CALCB,ADRB3,SLIT1
13771,CALCB,ADRB3,PTN
13772,CALCB,ADRB3,CLEC3A
13773,CALCB,ADRB3,SEMA6D
13774,CALCB,ADRB3,CXCL12
13775,CALCB,ADRB3,SST
13776,CALCB,ADRB3,XCL1
13777,CALCB,ADRB3,BCAN
13778,CALCB,ADRB3,NCAN
13779,CALCB,ADRB3,IFNB1
13780,CALCB,ADRB3,GAST
13781,CALCB,ADRB3,LTB
13782,CALCB,ADRB3,FLT3LG
13783,CALCB,ADRB3,HLA-G
13784,CALCB,ADRB3,CLCF1
13785,CALCB,ADRB3,IGF1
13786,CALCB,ADRB3,MATN1
13787,CALCB,ADRB3,SFTPD
13788,CALCB,ADRB3,VCAM1
13789,CALCB,ADRB3,HLA-C
13790,CALCB,ADRB3,CHAD
13791,CALCB,ADRB3,INSL3
13792,CALCB,ADRB3,EDN1
13793,CALCB,ADRB3,DKK1
13794,CALCB,ADRB3,TGFB2
13795,CALCB,ADRB3,CAMP
13796,CALCB,ADRB3,UTS2B
13797,CALCB,ADRB3,IRAK4
13798,CALCB,ADRB3,ANOS1
13799,CALCB,ADRB3,INHBC
13800,CALCB,ADRB3,CD34
13801,CALCB,ADRB3,CALCA
13802,CALCB,ADRB3,GDF10
13803,CALCB,ADRB3,LIPH
13804,CALCB,ADRB3,CXCL16
13805,CALCB,ADRB3,IL15
13806,CALCB,ADRB3,IL21
13807,CALCB,ADRB3,COL3A1
13808,CALCB,ADRB3,NTN3
13809,CALCB,ADRB3,PVR
13810,CALCB,ADRB3,HRG
13811,CALCB,ADRB3,TPH1
13812,CALCB,ADRB3,KITLG
13813,CALCB,ADRB3,CX3CL1
13814,CALCB,ADRB3,PDCD1LG2
13815,CALCB,ADRB3,ADM2
13816,CALCB,ADRB3,IL1B
13817,CALCB,ADRB3,MADCAM1
13818,CALCB,ADRB3,WNT11
13819,CALCB,ADRB3,CCL15
13820,CALCB,ADRB3,TNC
13821,CALCB,ADRB3,RELN
13822,CALCB,ADRB3,EFNA1
13823,CALCB,ADRB3,C1QTNF5
13824,CALCB,ADRB3,IFNA10
13825,CALCB,ADRB3,IL3
13826,CALCB,ADRB3,FGF12
13827,CALCB,ADRB3,CD40LG
13828,CALCB,ADRB3,HSPG2
13829,CALCB,ADRB3,TGM2
13830,CALCB,ADRB3,CCL18
13831,CALCB,ADRB3,KRTAP4-12
13832,CALCB,ADRB3,ADAM10
13833,CALCB,ADRB3,EFNA5
13834,CALCB,ADRB3,EFEMP2
13835,CALCB,ADRB3,IFNL1
13836,CALCB,ADRB3,PRSS23
13837,CALCB,ADRB3,CXCL13
13838,CALCB,ADRB3,APP
13839,CALCB,ADRB3,CCL21
13840,CALCB,ADRB3,F2
13841,CALCB,ADRB3,ICAM2
13842,CALCB,ADRB3,WNT3A
13843,CALCB,ADRB3,LPL
13844,CALCB,ADRB3,LAMB3
13845,CALCB,ADRB3,LY86
13846,CALCB,ADRB3,PF4
13847,CALCB,ADRB3,CD99
13848,CALCB,ADRB3,SEMA5A
13849,CALCB,ADRB3,SHBG
13850,CALCB,ADRB3,VEGFA
13851,CALCB,ADRB3,CEACAM6
13852,CALCB,ADRB3,CCL20
13853,CALCB,ADRB3,PPY
13854,CALCB,ADRB3,PENK
13855,CALCB,ADRB3,CRH
13856,CALCB,ADRB3,EDN3
13857,CALCB,ADRB3,NPB
13858,CALCB,ADRB3,FGF20
13859,CALCB,ADRB3,PDGFB
13860,CALCB,ADRB3,IL19
13861,CALCB,ADRB3,TAC1
13862,CALCB,ADRB3,OLFM2
13863,CALCB,ADRB3,NUCB2
13864,CALCB,ADRB3,NMS
13865,CALCB,ADRB3,HGF
13866,CALCB,ADRB3,FGF11
13867,CALCB,ADRB3,PTH2
13868,CALCB,ADRB3,B2M
13869,CALCB,ADRB3,SFRP1
13870,CALCB,ADRB3,HP
13871,CALCB,ADRB3,HCRT
13872,CALCB,ADRB3,CFC1
13873,CALCB,ADRB3,TF
13874,CALCB,ADRB3,TGFB1
13875,CALCB,ADRB3,PSAP
13876,CALCB,ADRB3,IL12B
13877,CALCB,ADRB3,EDN2
13878,CALCB,ADRB3,FGF13
13879,CALCB,ADRB3,TNFSF13
13880,CALCB,ADRB3,ADAM9
13881,CALCB,ADRB3,IL2
13882,CALCB,ADRB3,GAS6
13883,CALCB,ADRB3,PIP
13884,CALCB,ADRB3,PAPLN
13885,CALCB,ADRB3,GALP
13886,CALCB,ADRB3,CALM3
13887,CALCB,ADRB3,EXOC3-AS1
13888,CALCB,ADRB3,COL4A1
13889,CALCB,ADRB3,PROK2
13890,CALCB,ADRB3,TNFSF15
13891,CALCB,ADRB3,MIA
13892,CALCB,ADRB3,IL16
13893,CALCB,ADRB3,IL5
13894,CALCB,ADRB3,MYOC
13895,CALCB,ADRB3,FASLG
13896,CALCB,ADRB3,C4BPA
13897,CALCB,ADRB3,CCL13
13898,CALCB,ADRB3,COL5A1
13899,CALCB,ADRB3,FGA
13900,CALCB,ADRB3,CRP
13901,CALCB,ADRB3,SEMA4C
13902,CALCB,ADRB3,CXCL10
13903,CALCB,ADRB3,GUCA2B
13904,CALCB,ADRB3,CELA3B
13905,CALCB,ADRB3,DLL1
13906,CALCB,ADRB3,BMP15
13907,CALCB,ADRB3,IL23A
13908,CALCB,ADRB3,HLA-E
13909,CALCB,ADRB3,RSPO3
13910,CALCB,ADRB3,BST2
13911,CALCB,ADRB3,IFNL2
13912,CALCB,ADRB3,DLK2
13913,CALCB,ADRB3,RLN1
13914,CALCB,ADRB3,CSF2
13915,CALCB,ADRB3,TIM-1
13916,CALCB,ADRB3,ADAM17
13917,CALCB,ADRB3,C1QTNF1
13918,CALCB,ADRB3,IL1A
13919,CALCB,ADRB3,NTS
13920,CALCB,ADRB3,BMP10
13921,CALCB,ADRB3,WNT3
13922,CALCB,ADRB3,CXCL1
13923,CALCB,ADRB3,KISS1
13924,CALCB,ADRB3,DSC1
13925,CALCB,ADRB3,SEMA6A
13926,CALCB,ADRB3,CGA
13927,CALCB,ADRB3,NECTIN2
13928,CALCB,ADRB3,NPVF
13929,CALCB,ADRB3,ADAM28
13930,CALCB,ADRB3,CNTF
13931,CALCB,ADRB3,GNAI2
13932,CALCB,ADRB3,EFNA2
13933,CALCB,ADRB3,BMP2
13934,CALCB,ADRB3,MLLT4
13935,CALCB,ADRB3,RLN3
13936,CALCB,ADRB3,EGF
13937,CALCB,ADRB3,NPW
13938,CALCB,ADRB3,FGF2
13939,CALCB,ADRB3,IL18
13940,CALCB,ADRB3,HSP90AA1
13941,CALCB,ADRB3,CD80
13942,CALCB,ADRB3,SOST
13943,CALCB,ADRB3,ADM
13944,CALCB,ADRB3,FGF10
13945,CALCB,ADRB3,DSC2
13946,CALCB,ADRB3,TNFSF14
13947,CALCB,ADRB3,ALOX5AP
13948,CALCB,ADRB3,IL17F
13949,CALCB,ADRB3,PLG
13950,CALCB,ADRB3,CCL2
13951,CALCB,ADRB3,BST1
13952,CALCB,ADRB3,BDNF
13953,CALM1,CACNA1C,IL20
13954,CALM1,CACNA1C,NTF4
13955,CALM1,CACNA1C,NPPA
13956,CALM1,CACNA1C,APOC3
13957,CALM1,CACNA1C,C5
13958,CALM1,CACNA1C,GSTP1
13959,CALM1,CACNA1C,FN1
13960,CALM1,CACNA1C,LGALS1
13961,CALM1,CACNA1C,COL1A1
13962,CALM1,CACNA1C,VEGFC
13963,CALM1,CACNA1C,SEMA4B
13964,CALM1,CACNA1C,AGRP
13965,CALM1,CACNA1C,LY6G5C
13966,CALM1,CACNA1C,PTGS2
13967,CALM1,CACNA1C,AREG
13968,CALM1,CACNA1C,LAMA2
13969,CALM1,CACNA1C,IL1F10
13970,CALM1,CACNA1C,SLIT2
13971,CALM1,CACNA1C,DLL4
13972,CALM1,CACNA1C,BMP4
13973,CALM1,CACNA1C,PTDSS1
13974,CALM1,CACNA1C,PROK1
13975,CALM1,CACNA1C,SEMA4A
13976,CALM1,CACNA1C,NCAM1
13977,CALM1,CACNA1C,IGFL1
13978,CALM1,CACNA1C,CSF1
13979,CALM1,CACNA1C,SCT
13980,CALM1,CACNA1C,LILRB4
13981,CALM1,CACNA1C,L1CAM
13982,CALM1,CACNA1C,PROS1
13983,CALM1,CACNA1C,DUSP18
13984,CALM1,CACNA1C,IL31
13985,CALM1,CACNA1C,SHP1
13986,CALM1,CACNA1C,CCL17
13987,CALM1,CACNA1C,NID2
13988,CALM1,CACNA1C,GCG
13989,CALM1,CACNA1C,NPFF
13990,CALM1,CACNA1C,NMU
13991,CALM1,CACNA1C,IFNA14
13992,CALM1,CACNA1C,CXCL2
13993,CALM1,CACNA1C,APOC1
13994,CALM1,CACNA1C,PIK3CD-AS1
13995,CALM1,CACNA1C,C3
13996,CALM1,CACNA1C,FGF1
13997,CALM1,CACNA1C,CCL25
13998,CALM1,CACNA1C,CD22
13999,CALM1,CACNA1C,F11
14000,CALM1,CACNA1C,NTF3
14001,CALM1,CACNA1C,SPINK1
14002,CALM1,CACNA1C,CCL19
14003,CALM1,CACNA1C,MST1
14004,CALM1,CACNA1C,PDGFC
14005,CALM1,CACNA1C,PLAU
14006,CALM1,CACNA1C,HLA-F
14007,CALM1,CACNA1C,GNAS
14008,CALM1,CACNA1C,SERPINA7
14009,CALM1,CACNA1C,HBEGF
14010,CALM1,CACNA1C,TAC4
14011,CALM1,CACNA1C,NLGN3
14012,CALM1,CACNA1C,TNFSF10
14013,CALM1,CACNA1C,RARRES2
14014,CALM1,CACNA1C,CTGF
14015,CALM1,CACNA1C,ANGPT2
14016,CALM1,CACNA1C,SHANK1
14017,CALM1,CACNA1C,CSF3
14018,CALM1,CACNA1C,EFNA3
14019,CALM1,CACNA1C,FARP2
14020,CALM1,CACNA1C,CCL14
14021,CALM1,CACNA1C,FGF4
14022,CALM1,CACNA1C,GDF1
14023,CALM1,CACNA1C,LAMB2
14024,CALM1,CACNA1C,REN
14025,CALM1,CACNA1C,LTA
14026,CALM1,CACNA1C,INHBB
14027,CALM1,CACNA1C,NTNG1
14028,CALM1,CACNA1C,GDF9
14029,CALM1,CACNA1C,CD55
14030,CALM1,CACNA1C,NPS
14031,CALM1,CACNA1C,GDF5
14032,CALM1,CACNA1C,PSEN1
14033,CALM1,CACNA1C,HEBP1
14034,CALM1,CACNA1C,INHBA
14035,CALM1,CACNA1C,ANGPT1
14036,CALM1,CACNA1C,SPINT1
14037,CALM1,CACNA1C,NRTN
14038,CALM1,CACNA1C,CLEC2B
14039,CALM1,CACNA1C,DHH
14040,CALM1,CACNA1C,CLEC2A
14041,CALM1,CACNA1C,AGRN
14042,CALM1,CACNA1C,OXT
14043,CALM1,CACNA1C,LTF
14044,CALM1,CACNA1C,BMP7
14045,CALM1,CACNA1C,HSPA1A
14046,CALM1,CACNA1C,ICAM3
14047,CALM1,CACNA1C,NLGN1
14048,CALM1,CACNA1C,ITIH2
14049,CALM1,CACNA1C,NDP
14050,CALM1,CACNA1C,THBS1
14051,CALM1,CACNA1C,NID1
14052,CALM1,CACNA1C,CALCB
14053,CALM1,CACNA1C,SHH
14054,CALM1,CACNA1C,BTLA
14055,CALM1,CACNA1C,MDK
14056,CALM1,CACNA1C,OSM
14057,CALM1,CACNA1C,SEMA3A
14058,CALM1,CACNA1C,PYY
14059,CALM1,CACNA1C,PECAM1
14060,CALM1,CACNA1C,HAS2
14061,CALM1,CACNA1C,ARTN
14062,CALM1,CACNA1C,C4B
14063,CALM1,CACNA1C,CD5L
14064,CALM1,CACNA1C,CALM2
14065,CALM1,CACNA1C,WNT7A
14066,CALM1,CACNA1C,EFNB1
14067,CALM1,CACNA1C,GDF2
14068,CALM1,CACNA1C,ACTR2
14069,CALM1,CACNA1C,OMG
14070,CALM1,CACNA1C,CALR
14071,CALM1,CACNA1C,PDYN
14072,CALM1,CACNA1C,CD52
14073,CALM1,CACNA1C,SEMA3C
14074,CALM1,CACNA1C,ARF1
14075,CALM1,CACNA1C,DCN
14076,CALM1,CACNA1C,PDGFA
14077,CALM1,CACNA1C,GHRH
14078,CALM1,CACNA1C,APOE
14079,CALM1,CACNA1C,NPPC
14080,CALM1,CACNA1C,GUCA2A
14081,CALM1,CACNA1C,F8
14082,CALM1,CACNA1C,CD14
14083,CALM1,CACNA1C,ICAM4
14084,CALM1,CACNA1C,SEMA4D
14085,CALM1,CACNA1C,NTN4
14086,CALM1,CACNA1C,EFNB2
14087,CALM1,CACNA1C,EFNA4
14088,CALM1,CACNA1C,INSL5
14089,CALM1,CACNA1C,CNTN2
14090,CALM1,CACNA1C,CCK
14091,CALM1,CACNA1C,ZG16B
14092,CALM1,CACNA1C,ADAM12
14093,CALM1,CACNA1C,ANGPTL3
14094,CALM1,CACNA1C,NPNT
14095,CALM1,CACNA1C,APOB
14096,CALM1,CACNA1C,FSHB
14097,CALM1,CACNA1C,AGT
14098,CALM1,CACNA1C,CTHRC1
14099,CALM1,CACNA1C,CCL23
14100,CALM1,CACNA1C,LYPD3
14101,CALM1,CACNA1C,CDH1
14102,CALM1,CACNA1C,ECM1
14103,CALM1,CACNA1C,IL8
14104,CALM1,CACNA1C,CGN
14105,CALM1,CACNA1C,APLN
14106,CALM1,CACNA1C,IL10
14107,CALM1,CACNA1C,IL11
14108,CALM1,CACNA1C,JAG1
14109,CALM1,CACNA1C,IL4
14110,CALM1,CACNA1C,AVP
14111,CALM1,CACNA1C,HRAS
14112,CALM1,CACNA1C,DKK2
14113,CALM1,CACNA1C,SPP1
14114,CALM1,CACNA1C,LAMA5
14115,CALM1,CACNA1C,CORT
14116,CALM1,CACNA1C,CXCL11
14117,CALM1,CACNA1C,GPC3
14118,CALM1,CACNA1C,CCL5
14119,CALM1,CACNA1C,GDNF
14120,CALM1,CACNA1C,CD70
14121,CALM1,CACNA1C,MMP7
14122,CALM1,CACNA1C,IL36A
14123,CALM1,CACNA1C,LGALS3BP
14124,CALM1,CACNA1C,ADAM2
14125,CALM1,CACNA1C,PGF
14126,CALM1,CACNA1C,PON2
14127,CALM1,CACNA1C,FBN1
14128,CALM1,CACNA1C,HDC
14129,CALM1,CACNA1C,IL9
14130,CALM1,CACNA1C,AANAT
14131,CALM1,CACNA1C,GIP
14132,CALM1,CACNA1C,IFNA6
14133,CALM1,CACNA1C,IL22
14134,CALM1,CACNA1C,HMGB1
14135,CALM1,CACNA1C,SAA1
14136,CALM1,CACNA1C,CD36
14137,CALM1,CACNA1C,SELPLG
14138,CALM1,CACNA1C,ANXA1
14139,CALM1,CACNA1C,S100A8
14140,CALM1,CACNA1C,ICAM1
14141,CALM1,CACNA1C,SERPING1
14142,CALM1,CACNA1C,LRP1B
14143,CALM1,CACNA1C,ADCYAP1
14144,CALM1,CACNA1C,RLN2
14145,CALM1,CACNA1C,POMC
14146,CALM1,CACNA1C,PNOC
14147,CALM1,CACNA1C,KLRB1
14148,CALM1,CACNA1C,LIF
14149,CALM1,CACNA1C,NECTIN3
14150,CALM1,CACNA1C,WNT5A
14151,CALM1,CACNA1C,NTNG2
14152,CALM1,CACNA1C,IL36G
14153,CALM1,CACNA1C,ITGB3BP
14154,CALM1,CACNA1C,FST
14155,CALM1,CACNA1C,WNT2
14156,CALM1,CACNA1C,IAPP
14157,CALM1,CACNA1C,BTC
14158,CALM1,CACNA1C,EFNB3
14159,CALM1,CACNA1C,COL1A2
14160,CALM1,CACNA1C,GHRL
14161,CALM1,CACNA1C,CP
14162,CALM1,CACNA1C,COL6A1
14163,CALM1,CACNA1C,TNFSF12
14164,CALM1,CACNA1C,CD1D
14165,CALM1,CACNA1C,LAMA1
14166,CALM1,CACNA1C,QRFP
14167,CALM1,CACNA1C,TNFSF9
14168,CALM1,CACNA1C,NTN1
14169,CALM1,CACNA1C,TNFSF8
14170,CALM1,CACNA1C,NPY
14171,CALM1,CACNA1C,BGN
14172,CALM1,CACNA1C,CCL16
14173,CALM1,CACNA1C,HSP90B1
14174,CALM1,CACNA1C,COL4A2
14175,CALM1,CACNA1C,NLGN2
14176,CALM1,CACNA1C,EBI3
14177,CALM1,CACNA1C,FGF23
14178,CALM1,CACNA1C,IL17A
14179,CALM1,CACNA1C,F10
14180,CALM1,CACNA1C,ADAM15
14181,CALM1,CACNA1C,PTHLH
14182,CALM1,CACNA1C,WNT1
14183,CALM1,CACNA1C,IL12A
14184,CALM1,CACNA1C,CEACAM5
14185,CALM1,CACNA1C,CCL11
14186,CALM1,CACNA1C,FGF19
14187,CALM1,CACNA1C,RSPO2
14188,CALM1,CACNA1C,EDA
14189,CALM1,CACNA1C,KNG1
14190,CALM1,CACNA1C,GPI
14191,CALM1,CACNA1C,COL2A1
14192,CALM1,CACNA1C,C4A
14193,CALM1,CACNA1C,RPS27A
14194,CALM1,CACNA1C,TCN2
14195,CALM1,CACNA1C,LTBP3
14196,CALM1,CACNA1C,GZMB
14197,CALM1,CACNA1C,GNB3
14198,CALM1,CACNA1C,INHA
14199,CALM1,CACNA1C,COL18A1
14200,CALM1,CACNA1C,IGFBP4
14201,CALM1,CACNA1C,NGF
14202,CALM1,CACNA1C,LRPAP1
14203,CALM1,CACNA1C,TNF
14204,CALM1,CACNA1C,RSPO1
14205,CALM1,CACNA1C,HLA-A
14206,CALM1,CACNA1C,SLIT1
14207,CALM1,CACNA1C,PTN
14208,CALM1,CACNA1C,CLEC3A
14209,CALM1,CACNA1C,SEMA6D
14210,CALM1,CACNA1C,CXCL12
14211,CALM1,CACNA1C,SST
14212,CALM1,CACNA1C,XCL1
14213,CALM1,CACNA1C,BCAN
14214,CALM1,CACNA1C,NCAN
14215,CALM1,CACNA1C,IFNB1
14216,CALM1,CACNA1C,GAST
14217,CALM1,CACNA1C,LTB
14218,CALM1,CACNA1C,FLT3LG
14219,CALM1,CACNA1C,HLA-G
14220,CALM1,CACNA1C,CLCF1
14221,CALM1,CACNA1C,IGF1
14222,CALM1,CACNA1C,MATN1
14223,CALM1,CACNA1C,SFTPD
14224,CALM1,CACNA1C,VCAM1
14225,CALM1,CACNA1C,HLA-C
14226,CALM1,CACNA1C,CHAD
14227,CALM1,CACNA1C,INSL3
14228,CALM1,CACNA1C,EDN1
14229,CALM1,CACNA1C,DKK1
14230,CALM1,CACNA1C,TGFB2
14231,CALM1,CACNA1C,CAMP
14232,CALM1,CACNA1C,UTS2B
14233,CALM1,CACNA1C,IRAK4
